value	description	codesystem	code	iri
V84.2	Person on outside of special agricultural vehicle injured in traffic accident	ICD-10	urn:miriam:icd:V84.2	http://identifiers.org/icd/V84.2
Y36.0	War operations involving explosion of marine weapons	ICD-10	urn:miriam:icd:Y36.0	http://identifiers.org/icd/Y36.0
V84.5	Driver of special agricultural vehicle injured in nontraffic accident	ICD-10	urn:miriam:icd:V84.5	http://identifiers.org/icd/V84.5
Y36.3	War operations involving fires, conflagrations and hot substances	ICD-10	urn:miriam:icd:Y36.3	http://identifiers.org/icd/Y36.3
V84.4	Person injured while boarding or alighting from special agricultural vehicle	ICD-10	urn:miriam:icd:V84.4	http://identifiers.org/icd/V84.4
Y36.2	War operations involving other explosions and fragments	ICD-10	urn:miriam:icd:Y36.2	http://identifiers.org/icd/Y36.2
V84.1	Passenger of special agricultural vehicle injured in traffic accident	ICD-10	urn:miriam:icd:V84.1	http://identifiers.org/icd/V84.1
V84.0	Driver of special agricultural vehicle injured in traffic accident	ICD-10	urn:miriam:icd:V84.0	http://identifiers.org/icd/V84.0
V84.7	Person on outside of special agricultural vehicle injured in nontraffic accident	ICD-10	urn:miriam:icd:V84.7	http://identifiers.org/icd/V84.7
V84.6	Passenger of special agricultural vehicle injured in nontraffic accident	ICD-10	urn:miriam:icd:V84.6	http://identifiers.org/icd/V84.6
V84.9	Unspecified occupant of special agricultural vehicle injured in nontraffic accident	ICD-10	urn:miriam:icd:V84.9	http://identifiers.org/icd/V84.9
Y40	Systemic antibiotics	ICD-10	urn:miriam:icd:Y40	http://identifiers.org/icd/Y40
Y41	Other systemic anti-infectives and antiparasitics	ICD-10	urn:miriam:icd:Y41	http://identifiers.org/icd/Y41
W00	Fall on same level involving ice and snow	ICD-10	urn:miriam:icd:W00	http://identifiers.org/icd/W00
Y42	Hormones and their synthetic substitutes and antagonists, not elsewhere classified	ICD-10	urn:miriam:icd:Y42	http://identifiers.org/icd/Y42
W01	Fall on same level from slipping, tripping and stumbling	ICD-10	urn:miriam:icd:W01	http://identifiers.org/icd/W01
Y43	Primarily systemic agents	ICD-10	urn:miriam:icd:Y43	http://identifiers.org/icd/Y43
W02	Fall involving ice-skates, skis, roller-skates or skateboards	ICD-10	urn:miriam:icd:W02	http://identifiers.org/icd/W02
Y44	Agents primarily affecting blood constituents	ICD-10	urn:miriam:icd:Y44	http://identifiers.org/icd/Y44
W03	Other fall on same level due to collision with, or pushing by, another person	ICD-10	urn:miriam:icd:W03	http://identifiers.org/icd/W03
Y45	Analgesics, antipyretics and anti-inflammatory drugs	ICD-10	urn:miriam:icd:Y45	http://identifiers.org/icd/Y45
W04	Fall while being carried or supported by other persons	ICD-10	urn:miriam:icd:W04	http://identifiers.org/icd/W04
Y46	Antiepileptics and antiparkinsonism drugs	ICD-10	urn:miriam:icd:Y46	http://identifiers.org/icd/Y46
W05	Fall involving wheelchair	ICD-10	urn:miriam:icd:W05	http://identifiers.org/icd/W05
Y47	Sedatives, hypnotics and antianxiety drugs	ICD-10	urn:miriam:icd:Y47	http://identifiers.org/icd/Y47
W06	Fall involving bed	ICD-10	urn:miriam:icd:W06	http://identifiers.org/icd/W06
Y48	Anaesthetics and therapeutic gases	ICD-10	urn:miriam:icd:Y48	http://identifiers.org/icd/Y48
W07	Fall involving chair	ICD-10	urn:miriam:icd:W07	http://identifiers.org/icd/W07
Y49	Psychotropic drugs, not elsewhere classified	ICD-10	urn:miriam:icd:Y49	http://identifiers.org/icd/Y49
W08	Fall involving other furniture	ICD-10	urn:miriam:icd:W08	http://identifiers.org/icd/W08
W09	Fall involving playground equipment	ICD-10	urn:miriam:icd:W09	http://identifiers.org/icd/W09
V95.3	Accident to commercial fixed-wing aircraft, injuring occupant	ICD-10	urn:miriam:icd:V95.3	http://identifiers.org/icd/V95.3
V95.2	Accident to other private fixed-wing aircraft, injuring occupant	ICD-10	urn:miriam:icd:V95.2	http://identifiers.org/icd/V95.2
V95.4	Spacecraft accident injuring occupant	ICD-10	urn:miriam:icd:V95.4	http://identifiers.org/icd/V95.4
V95.1	Ultralight, microlight or powered-glider accident injuring occupant	ICD-10	urn:miriam:icd:V95.1	http://identifiers.org/icd/V95.1
V95.0	Helicopter accident injuring occupant	ICD-10	urn:miriam:icd:V95.0	http://identifiers.org/icd/V95.0
V95.9	Unspecified aircraft accident injuring occupant	ICD-10	urn:miriam:icd:V95.9	http://identifiers.org/icd/V95.9
V95.8	Other aircraft accidents injuring occupant	ICD-10	urn:miriam:icd:V95.8	http://identifiers.org/icd/V95.8
Y50	Central nervous system stimulants, not elsewhere classified	ICD-10	urn:miriam:icd:Y50	http://identifiers.org/icd/Y50
Y51	Drugs primarily affecting the autonomic nervous system	ICD-10	urn:miriam:icd:Y51	http://identifiers.org/icd/Y51
W10	Fall on and from stairs and steps	ICD-10	urn:miriam:icd:W10	http://identifiers.org/icd/W10
Y52	Agents primarily affecting the cardiovascular system	ICD-10	urn:miriam:icd:Y52	http://identifiers.org/icd/Y52
W11	Fall on and from ladder	ICD-10	urn:miriam:icd:W11	http://identifiers.org/icd/W11
Y53	Agents primarily affecting the gastrointestinal system	ICD-10	urn:miriam:icd:Y53	http://identifiers.org/icd/Y53
W12	Fall on and from scaffolding	ICD-10	urn:miriam:icd:W12	http://identifiers.org/icd/W12
Y54	Agents primarily affecting water-balance and mineral and uric acid metabolism	ICD-10	urn:miriam:icd:Y54	http://identifiers.org/icd/Y54
W13	Fall from, out of or through building or structure	ICD-10	urn:miriam:icd:W13	http://identifiers.org/icd/W13
Y55	Agents primarily acting on smooth and skeletal muscles and the respiratory system	ICD-10	urn:miriam:icd:Y55	http://identifiers.org/icd/Y55
W14	Fall from tree	ICD-10	urn:miriam:icd:W14	http://identifiers.org/icd/W14
Y56	Topical agents primarily affecting skin and mucous membrane and ophthalmological, otorhinolaryngological and dental drugs	ICD-10	urn:miriam:icd:Y56	http://identifiers.org/icd/Y56
W15	Fall from cliff	ICD-10	urn:miriam:icd:W15	http://identifiers.org/icd/W15
Y57	Other and unspecified drugs and medicaments	ICD-10	urn:miriam:icd:Y57	http://identifiers.org/icd/Y57
W16	Diving or jumping into water causing injury other than drowning or submersion	ICD-10	urn:miriam:icd:W16	http://identifiers.org/icd/W16
Y58	Bacterial vaccines	ICD-10	urn:miriam:icd:Y58	http://identifiers.org/icd/Y58
W17	Other fall from one level to another	ICD-10	urn:miriam:icd:W17	http://identifiers.org/icd/W17
Y59	Other and unspecified vaccines and biological substances	ICD-10	urn:miriam:icd:Y59	http://identifiers.org/icd/Y59
W18	Other fall on same level	ICD-10	urn:miriam:icd:W18	http://identifiers.org/icd/W18
W19	Unspecified fall	ICD-10	urn:miriam:icd:W19	http://identifiers.org/icd/W19
Y20	Hanging, strangulation and suffocation, undetermined intent	ICD-10	urn:miriam:icd:Y20	http://identifiers.org/icd/Y20
Y21	Drowning and submersion, undetermined intent	ICD-10	urn:miriam:icd:Y21	http://identifiers.org/icd/Y21
Y22	Handgun discharge, undetermined intent	ICD-10	urn:miriam:icd:Y22	http://identifiers.org/icd/Y22
Y23	Rifle, shotgun and larger firearm discharge, undetermined intent	ICD-10	urn:miriam:icd:Y23	http://identifiers.org/icd/Y23
Y49.7	Psychotropic drugs, not elsewhere classified - Psychostimulants with abuse potential	ICD-10	urn:miriam:icd:Y49.7	http://identifiers.org/icd/Y49.7
Y24	Other and unspecified firearm discharge, undetermined intent	ICD-10	urn:miriam:icd:Y24	http://identifiers.org/icd/Y24
Y49.6	Psychotropic drugs, not elsewhere classified - Psychodysleptics [hallucinogens]	ICD-10	urn:miriam:icd:Y49.6	http://identifiers.org/icd/Y49.6
Y25	Contact with explosive material, undetermined intent	ICD-10	urn:miriam:icd:Y25	http://identifiers.org/icd/Y25
Y49.9	Psychotropic drug, unspecified	ICD-10	urn:miriam:icd:Y49.9	http://identifiers.org/icd/Y49.9
Y26	Exposure to smoke, fire and flames, undetermined intent	ICD-10	urn:miriam:icd:Y26	http://identifiers.org/icd/Y26
Y49.8	Other psychotropic drugs, not elsewhere classified	ICD-10	urn:miriam:icd:Y49.8	http://identifiers.org/icd/Y49.8
Y27	Contact with steam, hot vapours and hot objects, undetermined intent	ICD-10	urn:miriam:icd:Y27	http://identifiers.org/icd/Y27
Y49.3	Phenothiazine antipsychotics and neuroleptics	ICD-10	urn:miriam:icd:Y49.3	http://identifiers.org/icd/Y49.3
Y28	Contact with sharp object, undetermined intent	ICD-10	urn:miriam:icd:Y28	http://identifiers.org/icd/Y28
Y49.2	Psychotropic drugs, not elsewhere classified - Other and unspecified antidepressants	ICD-10	urn:miriam:icd:Y49.2	http://identifiers.org/icd/Y49.2
Y29	Contact with blunt object, undetermined intent	ICD-10	urn:miriam:icd:Y29	http://identifiers.org/icd/Y29
Y49.5	Psychotropic drugs, not elsewhere classified - Other antipsychotics and neuroleptics	ICD-10	urn:miriam:icd:Y49.5	http://identifiers.org/icd/Y49.5
Y49.4	Psychotropic drugs, not elsewhere classified - Butyrophenone and thioxanthene neuroleptics	ICD-10	urn:miriam:icd:Y49.4	http://identifiers.org/icd/Y49.4
Y49.1	Psychotropic drugs, not elsewhere classified - Monoamine-oxidase-inhibitor antidepressants	ICD-10	urn:miriam:icd:Y49.1	http://identifiers.org/icd/Y49.1
Y49.0	Psychotropic drugs, not elsewhere classified - Tricyclic and tetracyclic antidepressants	ICD-10	urn:miriam:icd:Y49.0	http://identifiers.org/icd/Y49.0
Y30	Falling, jumping or pushed from a high place, undetermined intent	ICD-10	urn:miriam:icd:Y30	http://identifiers.org/icd/Y30
Y31	Falling, lying or running before or into moving object, undetermined intent	ICD-10	urn:miriam:icd:Y31	http://identifiers.org/icd/Y31
Y32	Crashing of motor vehicle, undetermined intent	ICD-10	urn:miriam:icd:Y32	http://identifiers.org/icd/Y32
Y33	Other specified events, undetermined intent	ICD-10	urn:miriam:icd:Y33	http://identifiers.org/icd/Y33
Y34	Unspecified event, undetermined intent	ICD-10	urn:miriam:icd:Y34	http://identifiers.org/icd/Y34
Y35	Legal intervention	ICD-10	urn:miriam:icd:Y35	http://identifiers.org/icd/Y35
Y36	Operations of war	ICD-10	urn:miriam:icd:Y36	http://identifiers.org/icd/Y36
V86.1	Passenger of all-terrain or other off-road motor vehicle injured in traffic accident	ICD-10	urn:miriam:icd:V86.1	http://identifiers.org/icd/V86.1
V86.0	Driver of all-terrain or other off-road motor vehicle injured in traffic accident	ICD-10	urn:miriam:icd:V86.0	http://identifiers.org/icd/V86.0
V86.3	Unspecified occupant of all-terrain or other off-road motor vehicle injured in traffic accident	ICD-10	urn:miriam:icd:V86.3	http://identifiers.org/icd/V86.3
V86.2	Person on outside of all-terrain or other off-road motor vehicle injured in traffic accident	ICD-10	urn:miriam:icd:V86.2	http://identifiers.org/icd/V86.2
Y91.9	Alcohol involvement, not otherwise specified	ICD-10	urn:miriam:icd:Y91.9	http://identifiers.org/icd/Y91.9
V86.9	Unspecified occupant of all-terrain or other off-road motor vehicle injured in nontraffic accident	ICD-10	urn:miriam:icd:V86.9	http://identifiers.org/icd/V86.9
Y91.3	Very severe alcohol intoxication	ICD-10	urn:miriam:icd:Y91.3	http://identifiers.org/icd/Y91.3
V86.5	Driver of all-terrain or other off-road motor vehicle injured in nontraffic accident	ICD-10	urn:miriam:icd:V86.5	http://identifiers.org/icd/V86.5
Y91.2	Severe alcohol intoxication	ICD-10	urn:miriam:icd:Y91.2	http://identifiers.org/icd/Y91.2
V86.4	Person injured while boarding or alighting from all-terrain or other off-road motor vehicle	ICD-10	urn:miriam:icd:V86.4	http://identifiers.org/icd/V86.4
Y91.1	Moderate alcohol intoxication	ICD-10	urn:miriam:icd:Y91.1	http://identifiers.org/icd/Y91.1
V86.7	Person on outside of all-terrain or other off-road motor vehicle injured in nontraffic accident	ICD-10	urn:miriam:icd:V86.7	http://identifiers.org/icd/V86.7
Y91.0	Mild alcohol intoxication	ICD-10	urn:miriam:icd:Y91.0	http://identifiers.org/icd/Y91.0
V86.6	Passenger of all-terrain or other off-road motor vehicle injured in nontraffic accident	ICD-10	urn:miriam:icd:V86.6	http://identifiers.org/icd/V86.6
Z03.0	Observation for suspected tuberculosis	ICD-10	urn:miriam:icd:Z03.0	http://identifiers.org/icd/Z03.0
Z03.2	Observation for suspected mental and behavioural disorders	ICD-10	urn:miriam:icd:Z03.2	http://identifiers.org/icd/Z03.2
Y00	Assault by blunt object	ICD-10	urn:miriam:icd:Y00	http://identifiers.org/icd/Y00
Z03.1	Observation for suspected malignant neoplasm	ICD-10	urn:miriam:icd:Z03.1	http://identifiers.org/icd/Z03.1
Y01	Assault by pushing from high place	ICD-10	urn:miriam:icd:Y01	http://identifiers.org/icd/Y01
Y02	Assault by pushing or placing victim before moving object	ICD-10	urn:miriam:icd:Y02	http://identifiers.org/icd/Y02
Y03	Assault by crashing of motor vehicle	ICD-10	urn:miriam:icd:Y03	http://identifiers.org/icd/Y03
Y04	Assault by bodily force	ICD-10	urn:miriam:icd:Y04	http://identifiers.org/icd/Y04
Y05	Sexual assault by bodily force	ICD-10	urn:miriam:icd:Y05	http://identifiers.org/icd/Y05
Y06	Neglect and abandonment	ICD-10	urn:miriam:icd:Y06	http://identifiers.org/icd/Y06
Y07	Other maltreatment	ICD-10	urn:miriam:icd:Y07	http://identifiers.org/icd/Y07
Y08	Assault by other specified means	ICD-10	urn:miriam:icd:Y08	http://identifiers.org/icd/Y08
V97.1	Person injured while boarding or alighting from aircraft	ICD-10	urn:miriam:icd:V97.1	http://identifiers.org/icd/V97.1
Y09	Assault by unspecified means	ICD-10	urn:miriam:icd:Y09	http://identifiers.org/icd/Y09
V97.0	Occupant of aircraft injured in other specified air transport accidents	ICD-10	urn:miriam:icd:V97.0	http://identifiers.org/icd/V97.0
V97.3	Person on ground injured in air transport accident	ICD-10	urn:miriam:icd:V97.3	http://identifiers.org/icd/V97.3
V97.2	Parachutist injured in air transport accident	ICD-10	urn:miriam:icd:V97.2	http://identifiers.org/icd/V97.2
Y80.8	Physical medicine devices associated with adverse incidents - Physical medicine devices associated with adverse incidents: Miscellaneous devices, not elsewhere classified	ICD-10	urn:miriam:icd:Y80.8	http://identifiers.org/icd/Y80.8
Z03.4	Observation for suspected myocardial infarction	ICD-10	urn:miriam:icd:Z03.4	http://identifiers.org/icd/Z03.4
V97.8	Other air transport accidents, not elsewhere classified	ICD-10	urn:miriam:icd:V97.8	http://identifiers.org/icd/V97.8
Z03.3	Observation for suspected nervous system disorder	ICD-10	urn:miriam:icd:Z03.3	http://identifiers.org/icd/Z03.3
Z03.6	Observation for suspected toxic effect from ingested substance	ICD-10	urn:miriam:icd:Z03.6	http://identifiers.org/icd/Z03.6
Y80.3	Physical medicine devices associated with adverse incidents - Physical medicine devices associated with adverse incidents: Surgical instruments, materials and devices (including sutures)	ICD-10	urn:miriam:icd:Y80.3	http://identifiers.org/icd/Y80.3
Z03.5	Observation for other suspected cardiovascular diseases	ICD-10	urn:miriam:icd:Z03.5	http://identifiers.org/icd/Z03.5
Y80.2	Physical medicine devices associated with adverse incidents - Physical medicine devices associated with adverse incidents: Prosthetic and other implants, materials and accessory devices	ICD-10	urn:miriam:icd:Y80.2	http://identifiers.org/icd/Y80.2
Z03.8	Observation for other suspected diseases and conditions	ICD-10	urn:miriam:icd:Z03.8	http://identifiers.org/icd/Z03.8
Y80.1	Physical medicine devices associated with adverse incidents - Physical medicine devices associated with adverse incidents: Therapeutic (nonsurgical) and rehabilitative devices	ICD-10	urn:miriam:icd:Y80.1	http://identifiers.org/icd/Y80.1
Y80.0	Physical medicine devices associated with adverse incidents - Physical medicine devices associated with adverse incidents: Diagnostic and monitoring devices	ICD-10	urn:miriam:icd:Y80.0	http://identifiers.org/icd/Y80.0
Z03.9	Observation for suspected disease or condition, unspecified	ICD-10	urn:miriam:icd:Z03.9	http://identifiers.org/icd/Z03.9
Y10	Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics, undetermined intent	ICD-10	urn:miriam:icd:Y10	http://identifiers.org/icd/Y10
Y11	Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent	ICD-10	urn:miriam:icd:Y11	http://identifiers.org/icd/Y11
Y12	Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent	ICD-10	urn:miriam:icd:Y12	http://identifiers.org/icd/Y12
Y13	Poisoning by and exposure to other drugs acting on the autonomic nervous system, undetermined intent	ICD-10	urn:miriam:icd:Y13	http://identifiers.org/icd/Y13
Y14	Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent	ICD-10	urn:miriam:icd:Y14	http://identifiers.org/icd/Y14
Y15	Poisoning by and exposure to alcohol, undetermined intent	ICD-10	urn:miriam:icd:Y15	http://identifiers.org/icd/Y15
Y16	Poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours, undetermined intent	ICD-10	urn:miriam:icd:Y16	http://identifiers.org/icd/Y16
Y17	Poisoning by and exposure to carbon monoxide and other gases and vapours, undetermined intent - Poisoning by and exposure to carbon monoxide and other gases and vapours, undetermined intent	ICD-10	urn:miriam:icd:Y17	http://identifiers.org/icd/Y17
