value,description,codesystem,code,iri
"fampridine","fampridine","UATC","N07XX07","http://purl.bioontology.org/ontology/UATC/N07XX07"
"Health Care Related Organization","Health Care Related Organization","STY","T093","http://purl.bioontology.org/ontology/STY/T093"
"hydrocortisone and antiseptics","hydrocortisone and antiseptics","UATC","D07BA04","http://purl.bioontology.org/ontology/UATC/D07BA04"
"diisopromine","diisopromine","UATC","A03AX02","http://purl.bioontology.org/ontology/UATC/A03AX02"
"bumadizone","bumadizone","UATC","M01AB07","http://purl.bioontology.org/ontology/UATC/M01AB07"
"morclofone","morclofone","UATC","R05DB25","http://purl.bioontology.org/ontology/UATC/R05DB25"
"obeticholic acid","obeticholic acid","UATC","A05AA04","http://purl.bioontology.org/ontology/UATC/A05AA04"
"ANTIMIGRAINE PREPARATIONS","ANTIMIGRAINE PREPARATIONS","UATC","N02C","http://purl.bioontology.org/ontology/UATC/N02C"
"indometacin, combinations","indometacin, combinations","UATC","M01AB51","http://purl.bioontology.org/ontology/UATC/M01AB51"
"Alpha- and beta-adrenoreceptor agonist, systemic drugs","Alpha- and beta-adrenoreceptor agonist, systemic drugs","UATC","R03CA","http://purl.bioontology.org/ontology/UATC/R03CA"
"dihydralazine and diuretics","dihydralazine and diuretics","UATC","C02LG01","http://purl.bioontology.org/ontology/UATC/C02LG01"
"SULFONAMIDES AND TRIMETHOPRIM ANTIBACTERIALS FOR SYSTEMIC USE","SULFONAMIDES AND TRIMETHOPRIM ANTIBACTERIALS FOR SYSTEMIC USE","UATC","J01E","http://purl.bioontology.org/ontology/UATC/J01E"
"lincomycin","lincomycin","UATC","J01FF02","http://purl.bioontology.org/ontology/UATC/J01FF02"
"imolamine","imolamine","UATC","C01DX09","http://purl.bioontology.org/ontology/UATC/C01DX09"
"valnoctamide","valnoctamide","UATC","N05CM13","http://purl.bioontology.org/ontology/UATC/N05CM13"
"praziquantel","praziquantel","UATC","P02BA01","http://purl.bioontology.org/ontology/UATC/P02BA01"
"topotecan","topotecan","UATC","L01XX17","http://purl.bioontology.org/ontology/UATC/L01XX17"
"sultiame","sultiame","UATC","N03AX03","http://purl.bioontology.org/ontology/UATC/N03AX03"
"benfotiamine","benfotiamine","UATC","A11DA03","http://purl.bioontology.org/ontology/UATC/A11DA03"
"measles, combinations with mumps, rubella and varicella, live attenuated","measles, combinations with mumps, rubella and varicella, live attenuated","UATC","J07BD54","http://purl.bioontology.org/ontology/UATC/J07BD54"
"methylphenidate","methylphenidate","UATC","N06BA04","http://purl.bioontology.org/ontology/UATC/N06BA04"
"sodium lauryl sulfoacetate, incl. combinations","sodium lauryl sulfoacetate, incl. combinations","UATC","A06AG11","http://purl.bioontology.org/ontology/UATC/A06AG11"
"nomegestrol","nomegestrol","UATC","G03DB04","http://purl.bioontology.org/ontology/UATC/G03DB04"
"pentoxifylline","pentoxifylline","UATC","C04AD03","http://purl.bioontology.org/ontology/UATC/C04AD03"
"Perchlorate antithyroid preparations","Perchlorate antithyroid preparations","UATC","H03BC","http://purl.bioontology.org/ontology/UATC/H03BC"
"tioclomarol","tioclomarol","UATC","B01AA11","http://purl.bioontology.org/ontology/UATC/B01AA11"
"copanlisib","copanlisib","UATC","L01XX61","http://purl.bioontology.org/ontology/UATC/L01XX61"
"various antiseptic throat preparations","various antiseptic throat preparations","UATC","R02AA20","http://purl.bioontology.org/ontology/UATC/R02AA20"
"pseudoephedrine","pseudoephedrine","UATC","R01BA02","http://purl.bioontology.org/ontology/UATC/R01BA02"
"mephenoxalone","mephenoxalone","UATC","N05BX01","http://purl.bioontology.org/ontology/UATC/N05BX01"
"tolrestat","tolrestat","UATC","A10XA01","http://purl.bioontology.org/ontology/UATC/A10XA01"
"erlotinib","erlotinib","UATC","L01XE03","http://purl.bioontology.org/ontology/UATC/L01XE03"
"cepeginterferon alfa-2b","cepeginterferon alfa-2b","UATC","L03AB14","http://purl.bioontology.org/ontology/UATC/L03AB14"
"Platelet aggregation inhibitors excl. heparin","Platelet aggregation inhibitors excl. heparin","UATC","B01AC","http://purl.bioontology.org/ontology/UATC/B01AC"
"Sympathomimetics, labour repressants","Sympathomimetics, labour repressants","UATC","G02CA","http://purl.bioontology.org/ontology/UATC/G02CA"
"estazolam","estazolam","UATC","N05CD04","http://purl.bioontology.org/ontology/UATC/N05CD04"
"bromperidol","bromperidol","UATC","N05AD06","http://purl.bioontology.org/ontology/UATC/N05AD06"
"fenticonazole","fenticonazole","UATC","G01AF12","http://purl.bioontology.org/ontology/UATC/G01AF12"
"Corticosteroids, very potent, combinations with antiseptics","Corticosteroids, very potent, combinations with antiseptics","UATC","D07BD","http://purl.bioontology.org/ontology/UATC/D07BD"
"evogliptin","evogliptin","UATC","A10BH07","http://purl.bioontology.org/ontology/UATC/A10BH07"
"Antibiotic throat preparations","Antibiotic throat preparations","UATC","R02AB","http://purl.bioontology.org/ontology/UATC/R02AB"
"normethadone","normethadone","UATC","R05DA06","http://purl.bioontology.org/ontology/UATC/R05DA06"
"Activity","Activity","STY","T052","http://purl.bioontology.org/ontology/STY/T052"
"APPETITE STIMULANTS","APPETITE STIMULANTS","UATC","A15","http://purl.bioontology.org/ontology/UATC/A15"
"luliconazole","luliconazole","UATC","D01AC18","http://purl.bioontology.org/ontology/UATC/D01AC18"
"fluanisone","fluanisone","UATC","N05AD09","http://purl.bioontology.org/ontology/UATC/N05AD09"
"Glucagon-like peptide-1 (GLP-1) analogues","Glucagon-like peptide-1 (GLP-1) analogues","UATC","A10BJ","http://purl.bioontology.org/ontology/UATC/A10BJ"
"coagulation factor XIII","coagulation factor XIII","UATC","B02BD07","http://purl.bioontology.org/ontology/UATC/B02BD07"
"Self-help or Relief Organization","Self-help or Relief Organization","STY","T095","http://purl.bioontology.org/ontology/STY/T095"
"Reptile","Reptile","STY","T014","http://purl.bioontology.org/ontology/STY/T014"
"parathyroid hormone","parathyroid hormone","UATC","H05AA03","http://purl.bioontology.org/ontology/UATC/H05AA03"
"pentanedioic acid imidazolyl ethanamide","pentanedioic acid imidazolyl ethanamide","UATC","J05AX21","http://purl.bioontology.org/ontology/UATC/J05AX21"
"expectorant combinations excluding combinations with cough suppressants","expectorant combinations excluding combinations with cough suppressants","UATC","R05CA10","http://purl.bioontology.org/ontology/UATC/R05CA10"
"measles immunoglobulin","measles immunoglobulin","UATC","J06BB14","http://purl.bioontology.org/ontology/UATC/J06BB14"
"4-aminosalicylic acid","4-aminosalicylic acid","UATC","J04AA01","http://purl.bioontology.org/ontology/UATC/J04AA01"
"ceftolozane and beta-lactamase inhibitor","ceftolozane and beta-lactamase inhibitor","UATC","J01DI54","http://purl.bioontology.org/ontology/UATC/J01DI54"
"acebutolol and thiazides","acebutolol and thiazides","UATC","C07BB04","http://purl.bioontology.org/ontology/UATC/C07BB04"
"abemaciclib","abemaciclib","UATC","L01XE50","http://purl.bioontology.org/ontology/UATC/L01XE50"
"Anticorticosteroids","Anticorticosteroids","UATC","H02CA","http://purl.bioontology.org/ontology/UATC/H02CA"
"Scilla glycosides used in cardiac therapy","Scilla glycosides used in cardiac therapy","UATC","C01AB","http://purl.bioontology.org/ontology/UATC/C01AB"
"simvastatin, acetylsalicylic acid and ramipril","simvastatin, acetylsalicylic acid and ramipril","UATC","C10BX04","http://purl.bioontology.org/ontology/UATC/C10BX04"
"hydroxyethylstarch","hydroxyethylstarch","UATC","B05AA07","http://purl.bioontology.org/ontology/UATC/B05AA07"
"tiocarlide","tiocarlide","UATC","J04AD02","http://purl.bioontology.org/ontology/UATC/J04AD02"
"Other intestinal adsorbent combinations in ATC","Other intestinal adsorbent combinations in ATC","UATC","A07BC30","http://purl.bioontology.org/ontology/UATC/A07BC30"
"silver compounds","silver compounds","UATC","S01AX02","http://purl.bioontology.org/ontology/UATC/S01AX02"
"sodium aurotiosulfate","sodium aurotiosulfate","UATC","M01CB02","http://purl.bioontology.org/ontology/UATC/M01CB02"
"prednisolone and antiseptics","prednisolone and antiseptics","UATC","D07BA01","http://purl.bioontology.org/ontology/UATC/D07BA01"
"bretylium tosilate","bretylium tosilate","UATC","C01BD02","http://purl.bioontology.org/ontology/UATC/C01BD02"
"bacampicillin","bacampicillin","UATC","J01CA06","http://purl.bioontology.org/ontology/UATC/J01CA06"
"epitizide and potassium-sparing agents","epitizide and potassium-sparing agents","UATC","C03EA03","http://purl.bioontology.org/ontology/UATC/C03EA03"
"ethenzamide, combinations with psycholeptics","ethenzamide, combinations with psycholeptics","UATC","N02BA77","http://purl.bioontology.org/ontology/UATC/N02BA77"
"pantoprazole, amoxicillin and clarithromycin","pantoprazole, amoxicillin and clarithromycin","UATC","A02BD04","http://purl.bioontology.org/ontology/UATC/A02BD04"
"pregabalin","pregabalin","UATC","N03AX16","http://purl.bioontology.org/ontology/UATC/N03AX16"
"Other low-ceiling diuretics in ATC","Other low-ceiling diuretics in ATC","UATC","C03BX","http://purl.bioontology.org/ontology/UATC/C03BX"
"sulfadicramide","sulfadicramide","UATC","S01AB03","http://purl.bioontology.org/ontology/UATC/S01AB03"
"dexamethasone and antibiotics","dexamethasone and antibiotics","UATC","D07CB04","http://purl.bioontology.org/ontology/UATC/D07CB04"
"etohexadiol","etohexadiol","UATC","P03BX06","http://purl.bioontology.org/ontology/UATC/P03BX06"
"darunavir","darunavir","UATC","J05AE10","http://purl.bioontology.org/ontology/UATC/J05AE10"
"pefloxacin","pefloxacin","UATC","J01MA03","http://purl.bioontology.org/ontology/UATC/J01MA03"
"Phosphodiesterase inhibitors, cardiac stimulant","Phosphodiesterase inhibitors, cardiac stimulant","UATC","C01CE","http://purl.bioontology.org/ontology/UATC/C01CE"
"metoprolol and ivabradine","metoprolol and ivabradine","UATC","C07FX05","http://purl.bioontology.org/ontology/UATC/C07FX05"
"silver nitrate","silver nitrate","UATC","D08AL01","http://purl.bioontology.org/ontology/UATC/D08AL01"
"tetryzoline, combinations","tetryzoline, combinations","UATC","S01GA52","http://purl.bioontology.org/ontology/UATC/S01GA52"
"Barbiturates and derivatives","Barbiturates and derivatives","UATC","N03AA","http://purl.bioontology.org/ontology/UATC/N03AA"
"Other combinations of nutrients in ATC","Other combinations of nutrients in ATC","UATC","V06DX","http://purl.bioontology.org/ontology/UATC/V06DX"
"tramadol","tramadol","UATC","N02AX02","http://purl.bioontology.org/ontology/UATC/N02AX02"
"sapropterin","sapropterin","UATC","A16AX07","http://purl.bioontology.org/ontology/UATC/A16AX07"
"antiinfectives, combinations","antiinfectives, combinations","UATC","S02AA30","http://purl.bioontology.org/ontology/UATC/S02AA30"
"Hepatitis vaccines","Hepatitis vaccines","UATC","J07BC","http://purl.bioontology.org/ontology/UATC/J07BC"
"cefamandole","cefamandole","UATC","J01DC03","http://purl.bioontology.org/ontology/UATC/J01DC03"
"Corticosteroid ophthalmologic antiinflammatory agents, plain","Corticosteroid ophthalmologic antiinflammatory agents, plain","UATC","S01BA","http://purl.bioontology.org/ontology/UATC/S01BA"
"sulfaperin","sulfaperin","UATC","J01ED06","http://purl.bioontology.org/ontology/UATC/J01ED06"
"necitumumab","necitumumab","UATC","L01XC22","http://purl.bioontology.org/ontology/UATC/L01XC22"
"medrysone","medrysone","UATC","S01BA08","http://purl.bioontology.org/ontology/UATC/S01BA08"
"tacrolimus","tacrolimus","UATC","L04AD02","http://purl.bioontology.org/ontology/UATC/L04AD02"
"fluoroestradiol (18F)","fluoroestradiol (18F)","UATC","V09IX11","http://purl.bioontology.org/ontology/UATC/V09IX11"
"visnadine","visnadine","UATC","C04AX24","http://purl.bioontology.org/ontology/UATC/C04AX24"
"aluminium nicotinate","aluminium nicotinate","UATC","C10AD04","http://purl.bioontology.org/ontology/UATC/C10AD04"
"remifentanil","remifentanil","UATC","N01AH06","http://purl.bioontology.org/ontology/UATC/N01AH06"
"vasopressin (argipressin)","vasopressin (argipressin)","UATC","H01BA01","http://purl.bioontology.org/ontology/UATC/H01BA01"
"peruvoside","peruvoside","UATC","C01AX02","http://purl.bioontology.org/ontology/UATC/C01AX02"
"interferon alfa-2b","interferon alfa-2b","UATC","L03AB05","http://purl.bioontology.org/ontology/UATC/L03AB05"
"anecortave","anecortave","UATC","S01LA02","http://purl.bioontology.org/ontology/UATC/S01LA02"
"procainamide","procainamide","UATC","C01BA02","http://purl.bioontology.org/ontology/UATC/C01BA02"
"combinations of tetracyclines","combinations of tetracyclines","UATC","J01AA20","http://purl.bioontology.org/ontology/UATC/J01AA20"
"bumetanide and potassium","bumetanide and potassium","UATC","C03CB02","http://purl.bioontology.org/ontology/UATC/C03CB02"
"lorazepam","lorazepam","UATC","N05BA06","http://purl.bioontology.org/ontology/UATC/N05BA06"
"dihydroergocryptine mesylate","dihydroergocryptine mesylate","UATC","N04BC03","http://purl.bioontology.org/ontology/UATC/N04BC03"
"primaquine","primaquine","UATC","P01BA03","http://purl.bioontology.org/ontology/UATC/P01BA03"
"meptazinol","meptazinol","UATC","N02AX05","http://purl.bioontology.org/ontology/UATC/N02AX05"
"rilpivirine","rilpivirine","UATC","J05AG05","http://purl.bioontology.org/ontology/UATC/J05AG05"
"etretinate","etretinate","UATC","D05BB01","http://purl.bioontology.org/ontology/UATC/D05BB01"
"tubocurarine","tubocurarine","UATC","M03AA02","http://purl.bioontology.org/ontology/UATC/M03AA02"
"Body System","Body System","STY","T022","http://purl.bioontology.org/ontology/STY/T022"
"idebenone","idebenone","UATC","N06BX13","http://purl.bioontology.org/ontology/UATC/N06BX13"
"bromopride","bromopride","UATC","A03FA04","http://purl.bioontology.org/ontology/UATC/A03FA04"
"promegestone","promegestone","UATC","G03DB07","http://purl.bioontology.org/ontology/UATC/G03DB07"
"dabigatran etexilate","dabigatran etexilate","UATC","B01AE07","http://purl.bioontology.org/ontology/UATC/B01AE07"
"glimepiride and rosiglitazone","glimepiride and rosiglitazone","UATC","A10BD04","http://purl.bioontology.org/ontology/UATC/A10BD04"
"Peripherally acting antiobesity products","Peripherally acting antiobesity products","UATC","A08AB","http://purl.bioontology.org/ontology/UATC/A08AB"
"Oxazol, thiazine, and triazine derivatives centrally acting muscle relaxants","Oxazol, thiazine, and triazine derivatives centrally acting muscle relaxants","UATC","M03BB","http://purl.bioontology.org/ontology/UATC/M03BB"
"azidocillin","azidocillin","UATC","J01CE04","http://purl.bioontology.org/ontology/UATC/J01CE04"
"somatrem","somatrem","UATC","H01AC02","http://purl.bioontology.org/ontology/UATC/H01AC02"
"Non-nucleoside reverse transcriptase inhibitors","Non-nucleoside reverse transcriptase inhibitors","UATC","J05AG","http://purl.bioontology.org/ontology/UATC/J05AG"
"tetrazepam","tetrazepam","UATC","M03BX07","http://purl.bioontology.org/ontology/UATC/M03BX07"
"Other antithyroid preparations in ATC","Other antithyroid preparations in ATC","UATC","H03BX","http://purl.bioontology.org/ontology/UATC/H03BX"
"Other antianemic preparations in ATC","Other antianemic preparations in ATC","UATC","B03XA","http://purl.bioontology.org/ontology/UATC/B03XA"
"faldaprevir","faldaprevir","UATC","J05AP04","http://purl.bioontology.org/ontology/UATC/J05AP04"
"nadifloxacin","nadifloxacin","UATC","D10AF05","http://purl.bioontology.org/ontology/UATC/D10AF05"
"timolol, thiazides and other diuretics","timolol, thiazides and other diuretics","UATC","C07DA06","http://purl.bioontology.org/ontology/UATC/C07DA06"
"Silicone emollient and protective products","Silicone emollient and protective products","UATC","D02AA","http://purl.bioontology.org/ontology/UATC/D02AA"
"protriptyline","protriptyline","UATC","N06AA11","http://purl.bioontology.org/ontology/UATC/N06AA11"
"valdecoxib","valdecoxib","UATC","M01AH03","http://purl.bioontology.org/ontology/UATC/M01AH03"
"gamolenic acid","gamolenic acid","UATC","D11AX02","http://purl.bioontology.org/ontology/UATC/D11AX02"
"ferric sodium citrate","ferric sodium citrate","UATC","B03AB01","http://purl.bioontology.org/ontology/UATC/B03AB01"
"chlormezanone, combinations excl. psycholeptics","chlormezanone, combinations excl. psycholeptics","UATC","M03BB52","http://purl.bioontology.org/ontology/UATC/M03BB52"
"emtricitabine, tenofovir alafenamide and bictegravir","emtricitabine, tenofovir alafenamide and bictegravir","UATC","J05AR20","http://purl.bioontology.org/ontology/UATC/J05AR20"
"Tuberculosis vaccines","Tuberculosis vaccines","UATC","J07AN","http://purl.bioontology.org/ontology/UATC/J07AN"
"epoprostenol","epoprostenol","UATC","B01AC09","http://purl.bioontology.org/ontology/UATC/B01AC09"
"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS","PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS","UATC","N06B","http://purl.bioontology.org/ontology/UATC/N06B"
"ramipril, amlodipine and hydrochlorothiazide","ramipril, amlodipine and hydrochlorothiazide","UATC","C09BX03","http://purl.bioontology.org/ontology/UATC/C09BX03"
