value_en	description_en	codesystem	code	description_code	iri
Right Heart Catheterization	Right Heart Catheterization	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C80411
Peritoneal Adhesion Excision	Peritoneal Adhesion Excision	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157954
History of Failure to Gain Weight	History of Failure to Gain Weight	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168252
Unknown when Chief Complaint Present	Unknown when Chief Complaint Present	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168481
skin graft vaginoplasty	skin graft vaginoplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001722
Family History of Sudden Infant Death Syndrome	Family History of Sudden Infant Death Syndrome	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168209
Subtotal Esophagectomy	Subtotal Esophagectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51579
repair of lower extremity	repair of lower extremity	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	003376
Complete Excision	Complete Excision	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51934
Thyroidectomy	Thyroidectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51648
Pleurodesis	Pleurodesis	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C66899
vaginal surgical procedure	vaginal surgical procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001704
Orchiectomy	Orchiectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15288
andrological surgical procedure	andrological surgical procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001636
corona glans clitoroplasty	corona glans clitoroplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001776
salpingo-oophorectomy	salpingo-oophorectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001658
Aspiration of Breast	Aspiration of Breast	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51634
Ganglionectomy	Ganglionectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51931
Ventricular Assist Device Placement	Ventricular Assist Device Placement	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C80452
No History of Kawasaki Disease	No History of Kawasaki Disease	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168346
soft tissue surgical procedure	soft tissue surgical procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	008903
Hemimandibulectomy	Hemimandibulectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51669
History of Allergic Reaction	History of Allergic Reaction	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168250
Family History of Coronary Artery Disease	Family History of Coronary Artery Disease	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C80398
nasal surgical procedure	nasal surgical procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	003337
End-to-Side Anastomosis	End-to-Side Anastomosis	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51754
thorax surgical procedure	thorax surgical procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001607
First Ever Onset of Angina Pectoris Event	First Ever Onset of Angina Pectoris Event	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C67097
Balloon Angioplasty	Balloon Angioplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C93007
Endocrine Surgical Procedure	Endocrine Surgical Procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C52011
Mitral Valve Replacement	Mitral Valve Replacement	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C50825
Stabilize Extremity Dislocation	Stabilize Extremity Dislocation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157987
Total Pancreatectomy	Total Pancreatectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15340
Transabdominal Resection	Transabdominal Resection	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C153341
Unknown History of Neonatal Complication	Unknown History of Neonatal Complication	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168471
Central Lymph Node Dissection	Central Lymph Node Dissection	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C118544
Septal Defect Repair	Septal Defect Repair	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C148075
hymenectomy	hymenectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	006729
Flap Surgical Reconstruction	Flap Surgical Reconstruction	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C127812
penectomy	penectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	007840
Transurethral Prostatic Resection	Transurethral Prostatic Resection	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15343
genital nullification surgery	genital nullification surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	009707
